,record_identifier,meter_number,consumption,file_type_identifier,company_id,file_generation_number,measurement_datetime,file_creation_datetime
77,CONSU,5,7.77,SMRT,GAZ,PN000008,2019/10/15 07:00:00,2019/10/16 10:29:47
78,CONSU,5,16.42,SMRT,GAZ,PN000008,2019/10/15 08:00:00,2019/10/16 10:29:47
79,CONSU,5,9.0,SMRT,GAZ,PN000008,2019/10/15 09:00:00,2019/10/16 10:29:47
80,CONSU,5,9.82,SMRT,GAZ,PN000008,2019/10/15 10:00:00,2019/10/16 10:29:47
81,CONSU,5,8.94,SMRT,GAZ,PN000008,2019/10/15 11:00:00,2019/10/16 10:29:47
82,CONSU,5,4.28,SMRT,GAZ,PN000008,2019/10/15 12:00:00,2019/10/16 10:29:47
83,CONSU,5,10.61,SMRT,GAZ,PN000008,2019/10/15 13:00:00,2019/10/16 10:29:47
84,CONSU,5,3.51,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
85,CONSU,5,13.68,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
86,CONSU,5,3.93,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
87,CONSU,5,1.19,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
88,CONSU,5,4.25,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
89,CONSU,5,11.73,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
90,CONSU,5,2.71,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
91,CONSU,5,8.99,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
92,CONSU,5,17.09,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
93,CONSU,5,0.95,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
94,CONSU,5,15.95,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
95,CONSU,5,15.93,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
96,CONSU,5,0.99,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
97,CONSU,5,14.63,SMRT,GAZ,PN000008,2019/10/16 03:00:00,2019/10/16 10:29:47
98,CONSU,5,9.92,SMRT,GAZ,PN000008,2019/10/16 04:00:00,2019/10/16 10:29:47
99,CONSU,5,0.57,SMRT,GAZ,PN000008,2019/10/16 05:00:00,2019/10/16 10:29:47
100,CONSU,5,12.78,SMRT,GAZ,PN000008,2019/10/16 06:00:00,2019/10/16 10:29:47
101,CONSU,5,16.51,SMRT,GAZ,PN000008,2019/10/16 07:00:00,2019/10/16 10:29:47
102,CONSU,5,16.58,SMRT,GAZ,PN000008,2019/10/16 08:00:00,2019/10/16 10:29:47
103,CONSU,6,18.73,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
104,CONSU,6,9.35,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
105,CONSU,6,2.2,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
106,CONSU,6,13.4,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
107,CONSU,6,17.62,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
108,CONSU,6,12.58,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
109,CONSU,6,11.9,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
110,CONSU,6,15.06,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
111,CONSU,6,10.23,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
112,CONSU,6,19.64,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
113,CONSU,6,15.1,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
114,CONSU,6,18.43,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
115,CONSU,6,0.64,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
116,CONSU,6,17.44,SMRT,GAZ,PN000008,2019/10/16 03:00:00,2019/10/16 10:29:47
117,CONSU,6,4.82,SMRT,GAZ,PN000008,2019/10/16 04:00:00,2019/10/16 10:29:47
118,CONSU,6,14.64,SMRT,GAZ,PN000008,2019/10/16 05:00:00,2019/10/16 10:29:47
119,CONSU,6,14.58,SMRT,GAZ,PN000008,2019/10/16 06:00:00,2019/10/16 10:29:47
120,CONSU,6,8.63,SMRT,GAZ,PN000008,2019/10/16 07:00:00,2019/10/16 10:29:47
121,CONSU,6,0.01,SMRT,GAZ,PN000008,2019/10/16 08:00:00,2019/10/16 10:29:47
122,CONSU,6,7.59,SMRT,GAZ,PN000008,2019/10/16 09:00:00,2019/10/16 10:29:47
123,CONSU,6,16.02,SMRT,GAZ,PN000008,2019/10/16 10:00:00,2019/10/16 10:29:47
124,CONSU,6,14.96,SMRT,GAZ,PN000008,2019/10/16 11:00:00,2019/10/16 10:29:47
125,CONSU,6,19.28,SMRT,GAZ,PN000008,2019/10/16 12:00:00,2019/10/16 10:29:47
126,CONSU,6,2.28,SMRT,GAZ,PN000008,2019/10/16 13:00:00,2019/10/16 10:29:47
127,CONSU,6,19.7,SMRT,GAZ,PN000008,2019/10/16 14:00:00,2019/10/16 10:29:47
128,CONSU,6,15.0,SMRT,GAZ,PN000008,2019/10/16 15:00:00,2019/10/16 10:29:47
129,CONSU,6,8.21,SMRT,GAZ,PN000008,2019/10/16 16:00:00,2019/10/16 10:29:47
130,CONSU,6,11.58,SMRT,GAZ,PN000008,2019/10/16 17:00:00,2019/10/16 10:29:47
131,CONSU,6,8.92,SMRT,GAZ,PN000008,2019/10/16 18:00:00,2019/10/16 10:29:47
132,CONSU,7,2.71,SMRT,GAZ,PN000008,2019/10/15 01:00:00,2019/10/16 10:29:47
133,CONSU,7,8.25,SMRT,GAZ,PN000008,2019/10/15 02:00:00,2019/10/16 10:29:47
134,CONSU,7,18.93,SMRT,GAZ,PN000008,2019/10/15 03:00:00,2019/10/16 10:29:47
135,CONSU,7,13.72,SMRT,GAZ,PN000008,2019/10/15 04:00:00,2019/10/16 10:29:47
136,CONSU,7,2.76,SMRT,GAZ,PN000008,2019/10/15 05:00:00,2019/10/16 10:29:47
137,CONSU,7,7.03,SMRT,GAZ,PN000008,2019/10/15 06:00:00,2019/10/16 10:29:47
138,CONSU,7,13.77,SMRT,GAZ,PN000008,2019/10/15 07:00:00,2019/10/16 10:29:47
139,CONSU,7,5.49,SMRT,GAZ,PN000008,2019/10/15 08:00:00,2019/10/16 10:29:47
140,CONSU,7,20.0,SMRT,GAZ,PN000008,2019/10/15 09:00:00,2019/10/16 10:29:47
141,CONSU,7,15.03,SMRT,GAZ,PN000008,2019/10/15 10:00:00,2019/10/16 10:29:47
142,CONSU,7,8.86,SMRT,GAZ,PN000008,2019/10/15 11:00:00,2019/10/16 10:29:47
143,CONSU,7,7.42,SMRT,GAZ,PN000008,2019/10/15 12:00:00,2019/10/16 10:29:47
144,CONSU,7,7.96,SMRT,GAZ,PN000008,2019/10/15 13:00:00,2019/10/16 10:29:47
145,CONSU,7,14.29,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
146,CONSU,7,7.5,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
147,CONSU,7,17.89,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
148,CONSU,7,13.74,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
149,CONSU,7,6.14,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
150,CONSU,7,8.42,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
151,CONSU,7,2.5,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
152,CONSU,7,0.06,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
153,CONSU,7,14.05,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
154,CONSU,7,9.02,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
155,CONSU,7,2.15,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
156,CONSU,7,14.06,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
157,CONSU,7,11.99,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
158,CONSU,7,16.0,SMRT,GAZ,PN000008,2019/10/16 03:00:00,2019/10/16 10:29:47
159,CONSU,7,11.34,SMRT,GAZ,PN000008,2019/10/16 04:00:00,2019/10/16 10:29:47
160,CONSU,7,2.78,SMRT,GAZ,PN000008,2019/10/16 05:00:00,2019/10/16 10:29:47
161,CONSU,7,8.26,SMRT,GAZ,PN000008,2019/10/16 06:00:00,2019/10/16 10:29:47
162,CONSU,7,6.97,SMRT,GAZ,PN000008,2019/10/16 07:00:00,2019/10/16 10:29:47
163,CONSU,7,2.53,SMRT,GAZ,PN000008,2019/10/16 08:00:00,2019/10/16 10:29:47
164,CONSU,7,5.46,SMRT,GAZ,PN000008,2019/10/16 09:00:00,2019/10/16 10:29:47
165,CONSU,7,12.07,SMRT,GAZ,PN000008,2019/10/16 10:00:00,2019/10/16 10:29:47
166,CONSU,7,12.67,SMRT,GAZ,PN000008,2019/10/16 11:00:00,2019/10/16 10:29:47
167,CONSU,7,0.68,SMRT,GAZ,PN000008,2019/10/16 12:00:00,2019/10/16 10:29:47
168,CONSU,7,2.77,SMRT,GAZ,PN000008,2019/10/16 13:00:00,2019/10/16 10:29:47
169,CONSU,7,9.53,SMRT,GAZ,PN000008,2019/10/16 14:00:00,2019/10/16 10:29:47
170,CONSU,7,1.13,SMRT,GAZ,PN000008,2019/10/16 15:00:00,2019/10/16 10:29:47
1,CONSU,2,0.83,SMRT,GAZ,PN000009,2019/10/15 20:00:00,2019/10/16 10:29:48
2,CONSU,2,11.38,SMRT,GAZ,PN000009,2019/10/15 21:00:00,2019/10/16 10:29:48
3,CONSU,2,11.23,SMRT,GAZ,PN000009,2019/10/15 22:00:00,2019/10/16 10:29:48
4,CONSU,2,18.88,SMRT,GAZ,PN000009,2019/10/15 23:00:00,2019/10/16 10:29:48
5,CONSU,2,16.36,SMRT,GAZ,PN000009,2019/10/16 00:00:00,2019/10/16 10:29:48
6,CONSU,3,4.23,SMRT,GAZ,PN000009,2019/10/15 19:00:00,2019/10/16 10:29:48
7,CONSU,3,0.83,SMRT,GAZ,PN000009,2019/10/15 20:00:00,2019/10/16 10:29:48
8,CONSU,3,13.63,SMRT,GAZ,PN000009,2019/10/15 21:00:00,2019/10/16 10:29:48
9,CONSU,3,16.22,SMRT,GAZ,PN000009,2019/10/15 22:00:00,2019/10/16 10:29:48
10,CONSU,3,17.42,SMRT,GAZ,PN000009,2019/10/15 23:00:00,2019/10/16 10:29:48
11,CONSU,3,19.57,SMRT,GAZ,PN000009,2019/10/16 00:00:00,2019/10/16 10:29:48
12,CONSU,3,10.13,SMRT,GAZ,PN000009,2019/10/16 01:00:00,2019/10/16 10:29:48
13,CONSU,3,19.49,SMRT,GAZ,PN000009,2019/10/16 02:00:00,2019/10/16 10:29:48
14,CONSU,3,19.09,SMRT,GAZ,PN000009,2019/10/16 03:00:00,2019/10/16 10:29:48
15,CONSU,3,6.95,SMRT,GAZ,PN000009,2019/10/16 04:00:00,2019/10/16 10:29:48
16,CONSU,3,10.64,SMRT,GAZ,PN000009,2019/10/16 05:00:00,2019/10/16 10:29:48
17,CONSU,3,3.54,SMRT,GAZ,PN000009,2019/10/16 06:00:00,2019/10/16 10:29:48
18,CONSU,3,1.62,SMRT,GAZ,PN000009,2019/10/16 07:00:00,2019/10/16 10:29:48
19,CONSU,3,6.23,SMRT,GAZ,PN000009,2019/10/16 08:00:00,2019/10/16 10:29:48
20,CONSU,3,2.0,SMRT,GAZ,PN000009,2019/10/16 09:00:00,2019/10/16 10:29:48
21,CONSU,3,6.29,SMRT,GAZ,PN000009,2019/10/16 10:00:00,2019/10/16 10:29:48
22,CONSU,3,9.55,SMRT,GAZ,PN000009,2019/10/16 11:00:00,2019/10/16 10:29:48
23,CONSU,3,8.95,SMRT,GAZ,PN000009,2019/10/16 12:00:00,2019/10/16 10:29:48
24,CONSU,3,8.56,SMRT,GAZ,PN000009,2019/10/16 13:00:00,2019/10/16 10:29:48
25,CONSU,3,11.62,SMRT,GAZ,PN000009,2019/10/16 14:00:00,2019/10/16 10:29:48
26,CONSU,3,12.21,SMRT,GAZ,PN000009,2019/10/16 15:00:00,2019/10/16 10:29:48
27,CONSU,3,2.09,SMRT,GAZ,PN000009,2019/10/16 16:00:00,2019/10/16 10:29:48
28,CONSU,3,17.48,SMRT,GAZ,PN000009,2019/10/16 17:00:00,2019/10/16 10:29:48
29,CONSU,3,0.61,SMRT,GAZ,PN000009,2019/10/16 18:00:00,2019/10/16 10:29:48
30,CONSU,3,4.52,SMRT,GAZ,PN000009,2019/10/16 19:00:00,2019/10/16 10:29:48
31,CONSU,3,2.46,SMRT,GAZ,PN000009,2019/10/16 20:00:00,2019/10/16 10:29:48
32,CONSU,3,2.92,SMRT,GAZ,PN000009,2019/10/16 21:00:00,2019/10/16 10:29:48
33,CONSU,4,7.56,SMRT,GAZ,PN000009,2019/10/15 11:00:00,2019/10/16 10:29:48
34,CONSU,4,2.28,SMRT,GAZ,PN000009,2019/10/15 12:00:00,2019/10/16 10:29:48
35,CONSU,4,9.95,SMRT,GAZ,PN000009,2019/10/15 13:00:00,2019/10/16 10:29:48
36,CONSU,4,1.46,SMRT,GAZ,PN000009,2019/10/15 14:00:00,2019/10/16 10:29:48
37,CONSU,4,14.71,SMRT,GAZ,PN000009,2019/10/15 15:00:00,2019/10/16 10:29:48
38,CONSU,4,6.53,SMRT,GAZ,PN000009,2019/10/15 16:00:00,2019/10/16 10:29:48
39,CONSU,4,11.89,SMRT,GAZ,PN000009,2019/10/15 17:00:00,2019/10/16 10:29:48
40,CONSU,4,11.21,SMRT,GAZ,PN000009,2019/10/15 18:00:00,2019/10/16 10:29:48
41,CONSU,4,19.0,SMRT,GAZ,PN000009,2019/10/15 19:00:00,2019/10/16 10:29:48
42,CONSU,4,7.58,SMRT,GAZ,PN000009,2019/10/15 20:00:00,2019/10/16 10:29:48
43,CONSU,4,19.13,SMRT,GAZ,PN000009,2019/10/15 21:00:00,2019/10/16 10:29:48
44,CONSU,4,9.45,SMRT,GAZ,PN000009,2019/10/15 22:00:00,2019/10/16 10:29:48
45,CONSU,4,0.45,SMRT,GAZ,PN000009,2019/10/15 23:00:00,2019/10/16 10:29:48
46,CONSU,4,8.82,SMRT,GAZ,PN000009,2019/10/16 00:00:00,2019/10/16 10:29:48
47,CONSU,4,3.09,SMRT,GAZ,PN000009,2019/10/16 01:00:00,2019/10/16 10:29:48
48,CONSU,4,17.99,SMRT,GAZ,PN000009,2019/10/16 02:00:00,2019/10/16 10:29:48
49,CONSU,4,2.89,SMRT,GAZ,PN000009,2019/10/16 03:00:00,2019/10/16 10:29:48
50,CONSU,4,12.65,SMRT,GAZ,PN000009,2019/10/16 04:00:00,2019/10/16 10:29:48
51,CONSU,4,10.72,SMRT,GAZ,PN000009,2019/10/16 05:00:00,2019/10/16 10:29:48
52,CONSU,5,13.45,SMRT,GAZ,PN000009,2019/10/15 07:00:00,2019/10/16 10:29:48
53,CONSU,5,4.21,SMRT,GAZ,PN000009,2019/10/15 08:00:00,2019/10/16 10:29:48
54,CONSU,5,1.13,SMRT,GAZ,PN000009,2019/10/15 09:00:00,2019/10/16 10:29:48
55,CONSU,5,0.54,SMRT,GAZ,PN000009,2019/10/15 10:00:00,2019/10/16 10:29:48
56,CONSU,5,14.78,SMRT,GAZ,PN000009,2019/10/15 11:00:00,2019/10/16 10:29:48
57,CONSU,5,5.92,SMRT,GAZ,PN000009,2019/10/15 12:00:00,2019/10/16 10:29:48
58,CONSU,5,9.2,SMRT,GAZ,PN000009,2019/10/15 13:00:00,2019/10/16 10:29:48
59,CONSU,5,2.53,SMRT,GAZ,PN000009,2019/10/15 14:00:00,2019/10/16 10:29:48
60,CONSU,5,4.17,SMRT,GAZ,PN000009,2019/10/15 15:00:00,2019/10/16 10:29:48
61,CONSU,5,7.01,SMRT,GAZ,PN000009,2019/10/15 16:00:00,2019/10/16 10:29:48
62,CONSU,5,9.95,SMRT,GAZ,PN000009,2019/10/15 17:00:00,2019/10/16 10:29:48
63,CONSU,5,0.94,SMRT,GAZ,PN000009,2019/10/15 18:00:00,2019/10/16 10:29:48
64,CONSU,5,6.95,SMRT,GAZ,PN000009,2019/10/15 19:00:00,2019/10/16 10:29:48
65,CONSU,5,8.55,SMRT,GAZ,PN000009,2019/10/15 20:00:00,2019/10/16 10:29:48
66,CONSU,5,14.58,SMRT,GAZ,PN000009,2019/10/15 21:00:00,2019/10/16 10:29:48
67,CONSU,5,12.86,SMRT,GAZ,PN000009,2019/10/15 22:00:00,2019/10/16 10:29:48
68,CONSU,5,10.58,SMRT,GAZ,PN000009,2019/10/15 23:00:00,2019/10/16 10:29:48
69,CONSU,5,10.61,SMRT,GAZ,PN000009,2019/10/16 00:00:00,2019/10/16 10:29:48
70,CONSU,5,18.63,SMRT,GAZ,PN000009,2019/10/16 01:00:00,2019/10/16 10:29:48
71,CONSU,5,7.2,SMRT,GAZ,PN000009,2019/10/16 02:00:00,2019/10/16 10:29:48
1,CONSU,1,12.55,SMRT,GAZ,PN000010,2019/10/15 12:00:00,2019/10/16 10:29:49
2,CONSU,1,5.83,SMRT,GAZ,PN000010,2019/10/15 13:00:00,2019/10/16 10:29:49
3,CONSU,1,18.75,SMRT,GAZ,PN000010,2019/10/15 14:00:00,2019/10/16 10:29:49
4,CONSU,1,9.8,SMRT,GAZ,PN000010,2019/10/15 15:00:00,2019/10/16 10:29:49
5,CONSU,1,1.22,SMRT,GAZ,PN000010,2019/10/15 16:00:00,2019/10/16 10:29:49
6,CONSU,1,17.47,SMRT,GAZ,PN000010,2019/10/15 17:00:00,2019/10/16 10:29:49
7,CONSU,1,14.38,SMRT,GAZ,PN000010,2019/10/15 18:00:00,2019/10/16 10:29:49
8,CONSU,1,13.81,SMRT,GAZ,PN000010,2019/10/15 19:00:00,2019/10/16 10:29:49
9,CONSU,1,9.22,SMRT,GAZ,PN000010,2019/10/15 20:00:00,2019/10/16 10:29:49
10,CONSU,1,19.48,SMRT,GAZ,PN000010,2019/10/15 21:00:00,2019/10/16 10:29:49
11,CONSU,1,18.08,SMRT,GAZ,PN000010,2019/10/15 22:00:00,2019/10/16 10:29:49
12,CONSU,1,9.23,SMRT,GAZ,PN000010,2019/10/15 23:00:00,2019/10/16 10:29:49
13,CONSU,1,4.51,SMRT,GAZ,PN000010,2019/10/16 00:00:00,2019/10/16 10:29:49
14,CONSU,1,7.18,SMRT,GAZ,PN000010,2019/10/16 01:00:00,2019/10/16 10:29:49
15,CONSU,1,9.54,SMRT,GAZ,PN000010,2019/10/16 02:00:00,2019/10/16 10:29:49
16,CONSU,1,8.9,SMRT,GAZ,PN000010,2019/10/16 03:00:00,2019/10/16 10:29:49
17,CONSU,1,16.73,SMRT,GAZ,PN000010,2019/10/16 04:00:00,2019/10/16 10:29:49
18,CONSU,1,19.59,SMRT,GAZ,PN000010,2019/10/16 05:00:00,2019/10/16 10:29:49
19,CONSU,1,4.22,SMRT,GAZ,PN000010,2019/10/16 06:00:00,2019/10/16 10:29:49
20,CONSU,1,8.32,SMRT,GAZ,PN000010,2019/10/16 07:00:00,2019/10/16 10:29:49
21,CONSU,2,1.82,SMRT,GAZ,PN000010,2019/10/15 21:00:00,2019/10/16 10:29:49
22,CONSU,2,12.14,SMRT,GAZ,PN000010,2019/10/15 22:00:00,2019/10/16 10:29:49
23,CONSU,2,11.45,SMRT,GAZ,PN000010,2019/10/15 23:00:00,2019/10/16 10:29:49
24,CONSU,2,8.57,SMRT,GAZ,PN000010,2019/10/16 00:00:00,2019/10/16 10:29:49
25,CONSU,2,5.4,SMRT,GAZ,PN000010,2019/10/16 01:00:00,2019/10/16 10:29:49
26,CONSU,2,0.13,SMRT,GAZ,PN000010,2019/10/16 02:00:00,2019/10/16 10:29:49
27,CONSU,2,2.83,SMRT,GAZ,PN000010,2019/10/16 03:00:00,2019/10/16 10:29:49
28,CONSU,2,4.8,SMRT,GAZ,PN000010,2019/10/16 04:00:00,2019/10/16 10:29:49
29,CONSU,2,3.69,SMRT,GAZ,PN000010,2019/10/16 05:00:00,2019/10/16 10:29:49
30,CONSU,2,12.07,SMRT,GAZ,PN000010,2019/10/16 06:00:00,2019/10/16 10:29:49
31,CONSU,2,4.43,SMRT,GAZ,PN000010,2019/10/16 07:00:00,2019/10/16 10:29:49
32,CONSU,2,11.72,SMRT,GAZ,PN000010,2019/10/16 08:00:00,2019/10/16 10:29:49
33,CONSU,2,16.43,SMRT,GAZ,PN000010,2019/10/16 09:00:00,2019/10/16 10:29:49
34,CONSU,2,19.9,SMRT,GAZ,PN000010,2019/10/16 10:00:00,2019/10/16 10:29:49
35,CONSU,2,8.89,SMRT,GAZ,PN000010,2019/10/16 11:00:00,2019/10/16 10:29:49
36,CONSU,2,7.14,SMRT,GAZ,PN000010,2019/10/16 12:00:00,2019/10/16 10:29:49
37,CONSU,2,8.31,SMRT,GAZ,PN000010,2019/10/16 13:00:00,2019/10/16 10:29:49
38,CONSU,3,10.32,SMRT,GAZ,PN000010,2019/10/15 21:00:00,2019/10/16 10:29:49
39,CONSU,3,3.39,SMRT,GAZ,PN000010,2019/10/15 22:00:00,2019/10/16 10:29:49
40,CONSU,3,8.29,SMRT,GAZ,PN000010,2019/10/15 23:00:00,2019/10/16 10:29:49
41,CONSU,3,4.45,SMRT,GAZ,PN000010,2019/10/16 00:00:00,2019/10/16 10:29:49
42,CONSU,4,11.25,SMRT,GAZ,PN000010,2019/10/15 11:00:00,2019/10/16 10:29:49
43,CONSU,4,3.4,SMRT,GAZ,PN000010,2019/10/15 12:00:00,2019/10/16 10:29:49
44,CONSU,4,15.71,SMRT,GAZ,PN000010,2019/10/15 13:00:00,2019/10/16 10:29:49
45,CONSU,4,3.19,SMRT,GAZ,PN000010,2019/10/15 14:00:00,2019/10/16 10:29:49
46,CONSU,4,14.42,SMRT,GAZ,PN000010,2019/10/15 15:00:00,2019/10/16 10:29:49
47,CONSU,4,3.16,SMRT,GAZ,PN000010,2019/10/15 16:00:00,2019/10/16 10:29:49
48,CONSU,4,17.97,SMRT,GAZ,PN000010,2019/10/15 17:00:00,2019/10/16 10:29:49
49,CONSU,4,13.33,SMRT,GAZ,PN000010,2019/10/15 18:00:00,2019/10/16 10:29:49
50,CONSU,4,5.17,SMRT,GAZ,PN000010,2019/10/15 19:00:00,2019/10/16 10:29:49
51,CONSU,4,10.87,SMRT,GAZ,PN000010,2019/10/15 20:00:00,2019/10/16 10:29:49
52,CONSU,4,4.18,SMRT,GAZ,PN000010,2019/10/15 21:00:00,2019/10/16 10:29:49
53,CONSU,4,19.87,SMRT,GAZ,PN000010,2019/10/15 22:00:00,2019/10/16 10:29:49
54,CONSU,4,11.63,SMRT,GAZ,PN000010,2019/10/15 23:00:00,2019/10/16 10:29:49
55,CONSU,4,19.33,SMRT,GAZ,PN000010,2019/10/16 00:00:00,2019/10/16 10:29:49
56,CONSU,4,6.48,SMRT,GAZ,PN000010,2019/10/16 01:00:00,2019/10/16 10:29:49
57,CONSU,4,0.45,SMRT,GAZ,PN000010,2019/10/16 02:00:00,2019/10/16 10:29:49
58,CONSU,4,9.86,SMRT,GAZ,PN000010,2019/10/16 03:00:00,2019/10/16 10:29:49
59,CONSU,5,17.8,SMRT,GAZ,PN000010,2019/10/15 05:00:00,2019/10/16 10:29:49
60,CONSU,5,7.03,SMRT,GAZ,PN000010,2019/10/15 06:00:00,2019/10/16 10:29:49
61,CONSU,5,17.9,SMRT,GAZ,PN000010,2019/10/15 07:00:00,2019/10/16 10:29:49
62,CONSU,5,4.91,SMRT,GAZ,PN000010,2019/10/15 08:00:00,2019/10/16 10:29:49
63,CONSU,5,11.21,SMRT,GAZ,PN000010,2019/10/15 09:00:00,2019/10/16 10:29:49
64,CONSU,5,15.51,SMRT,GAZ,PN000010,2019/10/15 10:00:00,2019/10/16 10:29:49
65,CONSU,5,14.59,SMRT,GAZ,PN000010,2019/10/15 11:00:00,2019/10/16 10:29:49
66,CONSU,5,6.22,SMRT,GAZ,PN000010,2019/10/15 12:00:00,2019/10/16 10:29:49
67,CONSU,5,15.3,SMRT,GAZ,PN000010,2019/10/15 13:00:00,2019/10/16 10:29:49
68,CONSU,5,16.38,SMRT,GAZ,PN000010,2019/10/15 14:00:00,2019/10/16 10:29:49
69,CONSU,5,3.73,SMRT,GAZ,PN000010,2019/10/15 15:00:00,2019/10/16 10:29:49
70,CONSU,5,6.09,SMRT,GAZ,PN000010,2019/10/15 16:00:00,2019/10/16 10:29:49
71,CONSU,5,7.53,SMRT,GAZ,PN000010,2019/10/15 17:00:00,2019/10/16 10:29:49
72,CONSU,5,0.72,SMRT,GAZ,PN000010,2019/10/15 18:00:00,2019/10/16 10:29:49
73,CONSU,5,0.28,SMRT,GAZ,PN000010,2019/10/15 19:00:00,2019/10/16 10:29:49
74,CONSU,5,1.18,SMRT,GAZ,PN000010,2019/10/15 20:00:00,2019/10/16 10:29:49
75,CONSU,5,11.55,SMRT,GAZ,PN000010,2019/10/15 21:00:00,2019/10/16 10:29:49
76,CONSU,5,11.79,SMRT,GAZ,PN000010,2019/10/15 22:00:00,2019/10/16 10:29:49
77,CONSU,5,15.42,SMRT,GAZ,PN000010,2019/10/15 23:00:00,2019/10/16 10:29:49
78,CONSU,5,7.63,SMRT,GAZ,PN000010,2019/10/16 00:00:00,2019/10/16 10:29:49
79,CONSU,5,1.53,SMRT,GAZ,PN000010,2019/10/16 01:00:00,2019/10/16 10:29:49
80,CONSU,5,8.99,SMRT,GAZ,PN000010,2019/10/16 02:00:00,2019/10/16 10:29:49
81,CONSU,5,6.75,SMRT,GAZ,PN000010,2019/10/16 03:00:00,2019/10/16 10:29:49
82,CONSU,5,17.17,SMRT,GAZ,PN000010,2019/10/16 04:00:00,2019/10/16 10:29:49
83,CONSU,5,16.15,SMRT,GAZ,PN000010,2019/10/16 05:00:00,2019/10/16 10:29:49
84,CONSU,5,18.93,SMRT,GAZ,PN000010,2019/10/16 06:00:00,2019/10/16 10:29:49
85,CONSU,5,12.07,SMRT,GAZ,PN000010,2019/10/16 07:00:00,2019/10/16 10:29:49
